Year,Month,Day,Month #,Day #,Raw Biogas Produced (m3),BioCNG Produced （m3),BioCNG Sold (m3),Vehicle use (m3),Liquid Fertilizer Produced (t),Solid fertilizer produced (t),Wastewater flow to WWTP (unit?),Solid residues (kg),Pig Manure (t),Cassava (t),Fish waste water (t),Kitchen food waste (t),Municipal fecal residue (t),Tea waste (t),Chicken litter (t),Bagasse feed (t),Alcohol waste (t),Chinese medicine waste (t),Energy grass (t),Banana fruit shafts (t),Lemon waste (t),Percolate (t),Other waste (t),50% NaOH/kg,FeCl2/kg,PAM/kg,Defoamer/kg,Project electricity use/kWh,Office space electricity use/kWh,Water/m3,Diesel/L,
2017,December,11,44,1321,21030,13442,14551,525,0,0,13,20000,39.3,0,4.48,71.98,116.72,0,33.22,0,0,0,0,0,0,202,0,75,0,0,0,14976,74,123,105,
2017,December,12,44,1322,20451,13072,14562,501,80.22,0,29,21680,18.64,0,0,117.16,95.56,0,20.4,0,0,0,0,0,0,270,0,75,0,0,0,14979,107,98,309,
2017,December,13,44,1323,20543,12919,13398,554,58.74,0,97,10700,39.84,0,0,66.14,116.84,0,39.52,0,0,0,0,0,0,277,0,125,0,0,0,15212,81,138,345.57,
2017,December,14,44,1324,20875,13128,9570,528,91.56,0,54,24580,30.96,0,0,40.56,92.06,0,33.72,0,0,0,0,0,0,278,0,75,0,0,0,16054,89,110,114.82,
2017,December,15,44,1325,21222,13346,13738,626,60.14,0,30,22080,39.5,0,0,111.26,109.48,0,27.44,0,0,0,0,0,6.22,282,0,75,0,0,0,15609,74,143,204,
2017,December,16,44,1326,22809,14109,14365,618,17.6,0,156,17300,24.94,0,6.42,109.08,80.32,0,48.84,0,0,0,0,0,7.58,150,0,50,0,0,0,14715,59,119,362.74,
2017,December,17,44,1327,21903,14000,15035,511,0,0,72,16600,39.36,0,0,89.56,113.42,0,50.88,0,0,0,0,0,7.58,288,0,75,0,0,0,14801,67,104,110,
2017,December,18,44,1328,20814,13304,9565,542,17.04,0,158,19520,34.48,0,0,106.66,99.56,0,50,0,0,0,0,0,7.64,265,0,50,0,0,0,15524,73,118,458,
2017,December,19,44,1329,20813,13089,14313,527,35.12,56.54,177,18420,32.54,0,6.96,59.48,105.58,11.66,40.54,0,0,0,0,0,6.14,287,0,50,0,0,0,15907,78,170,351,
2017,December,20,44,1330,19834,12473,9858,516,34.7,0,174,18040,32.52,0,0,72.98,108.66,7.64,41.64,0,0,0,0,0,14.4,279,0,50,0,0,0,14436,73,133,424,
2017,December,21,44,1331,19039,11777,14570,652,82.16,37.9,166,14320,26.46,0,0,98.64,110.12,11.56,30.38,6.75,0,0,0,0,6.44,278,0,50,0,0,0,14768,80,152,110.18,
2017,December,22,44,1332,20027,12388,9804,601,78.32,14.24,163,19120,33.9,0,0,91.16,114.58,3.54,35.14,13.5,0,0,0,0,7.06,274,0,50,0,0,0,15805,69,161,301,
2017,December,23,44,1333,21595,13803,14865,541,0,0,119,25300,37.72,0,0,108.14,94.24,6.82,52.06,20.25,0,0,0,0,0,269,0,50,0,0,0,16863,60,152,0,
2017,December,24,44,1334,22701,14510,14167,460,30.5,23.06,177,20540,39,0,0,93.32,88.82,0,55.2,20.25,0,0,0,0,0,268,0,35,0,0,0,16701,63,142,465.18,
2017,December,25,44,1335,19566,12103,14356,577,30.02,53.78,167,11040,24.8,0,0,67.56,123.36,0,35.22,20.25,0,0,0,0,5.82,217,0,25,0,0,0,17081,78,146,324.8,
2017,December,26,44,1336,19579,12111,10150,521,0,0,167,18740,25.42,0,0,77.12,130.8,12,48.2,9,0,0,0,0,4.82,251,0,50,0,0,0,15677,107,143,0,
2017,December,27,44,1337,20319,12569,9880,599,30.42,22.54,223,19240,31.42,0,12.48,103.58,129.94,11.44,50.14,20.25,0,0,0,0,6.24,269,0,60,0,0,0,16728,74,94,881.37,
2017,December,28,44,1338,22824,14118,14217,671,32.24,0,163,19720,30.96,0,6.68,126.64,91.88,0,47.64,20.25,0,0,0,0,0,140,0,75,0,0,0,15505,78,212,453.28,
2017,December,29,44,1339,20373,13022,9912,573,28.88,24,172,20360,25.9,0,6.6,116.47,88.74,0,36.56,20.25,0,0,0,0,0,141,0,50,0,0,0,15707,76,152,105,
2017,December,30,44,1340,20568,13147,19529,467,60.54,0,189,18700,26.54,0,37.5,82.4,115.1,11.74,27.9,20.25,0,0,0,0,6.72,34,0,50,0,0,0,15953,65,165,340,
2017,December,31,44,1341,18746,11596,9541,593,29.78,72.52,256,18160,25.8,0,0,51.98,152.56,8.44,28.1,20.25,0,0,0,0,5.58,169,0,75,0,0,0,15117,59,156,306.64,
2018,January,1,45,1342,16839,10416,8504,491,0,28.24,189,18980,24.68,0,0,71.34,150.8,0,33.66,20.25,0,0,0,0,0,99,0,50,0,0,0,14860,60,140,75,
2018,January,2,45,1343,13502,8352,9490,708,0,0,208,5200,6.8,0,0,106.02,105.48,0,56.75,6.75,0,0,0,0,6.44,0,0,75,0,0,0,13047,81,142,348.64,
2018,January,3,45,1344,15562,9626,8668,597,30.96,103.1,178,18080,36.74,0,6.56,108.63,95.74,0,27.08,18,0,0,0,0,6.3,0,0,50,0,0,0,13626,78,114,170.62,
2018,January,4,45,1345,16067,10270,9058,603,0,22.94,103,22840,33.34,0,0,115.15,83.1,11.94,48.62,20.25,0,0,0,0,0,0,0,75,0,0,0,13369,78,155,133,
2018,January,5,45,1346,17189,10987,9946,577,121.68,0,177,19260,36.7,0,4.88,98.29,94.95,12.2,37.34,13.5,0,0,0,0,0,0,0,50,0,0,0,15140,79,49,546.12,
2018,January,6,45,1347,20171,12477,8738,593,122.22,0,183,13010,33.32,0,0,74.45,115.33,13.34,28.1,20.25,0,0,0,0,6.04,0,0,50,0,0,0,15742,64,235,208,
2018,January,7,45,1348,15486,9579,13709,534,160.24,0,167,9800,31.3,0,0,52.24,114.4,8,29.56,20.25,0,0,0,0,5.32,0,0,50,0,0,0,14735,63,138,747,
2018,January,8,45,1349,14971,9261,8288,619,92.78,51.6,9,9860,20.26,0,0,109.88,113.12,12.04,64.36,20.25,0,0,0,0,0,0,0,50,0,0,0,13851,84,194,218.06,
2018,January,9,45,1350,16321,10096,9952,662,90.34,0,124,14570,30.94,0,0,106.34,115.46,11.68,41.84,20.25,0,0,0,0,6.44,100,0,75,0,0,0,14558,93,68,324.43,
2018,January,10,45,1351,20493,13099,14704,572,60.7,20.94,137,10220,44.88,0,10.56,91.55,143.88,7.88,36.42,20.25,0,0,0,0,12.76,181,0,75,0,0,0,14553,104,137,429,
2018,January,11,45,1352,17614,11259,10320,534,145.68,0,89,14360,19.24,0,0,100.86,112.79,12.36,39.64,20.25,0,0,0,0,7.2,153,0,50,0,0,0,14257,79,115,224,
2018,January,12,45,1353,19348,11968,10241,539,119.04,23.52,144,18820,39.02,0,10.88,56.19,145.31,11.26,41.7,20.25,0,0,0,0,6.4,258,0,75,0,0,0,15809,73,152,426,
2018,January,13,45,1354,19977,12357,10456,433,187.5,0,160,29710,34.7,0,0,67.54,112.25,11.8,33.98,20.25,0,0,0,0,6.6,289,0,50,0,0,0,15237,55,162,686,
2018,January,14,45,1355,19272,11921,13124,488,169.94,22.5,147,28230,24.68,0,0,98.69,114.38,12.02,36.78,20.25,0,0,0,0,5.26,291,0,75,0,0,0,15480,58,130,0,
2018,January,15,45,1356,22037,12950,14751,495,0,0,175,26160,39.7,0,0,86.56,116.75,11.6,19.54,20.25,0,0,0,0,6.38,284,0,50,0,0,0,15903,72,122,741,
2018,January,16,45,1357,20559,13141,9656,561,106.62,0,150,19760,49.56,0,0,100.92,115.3,12.2,43.94,33.75,0,0,0,0,0,281,0,75,0,0,0,16302,79,136,200,
2018,January,17,45,1358,22491,14376,13848,552,189.64,22.66,129,44320,32.32,0,0,93.28,113.62,2.72,55.18,41.3,0,0,0,0,6.34,283,0,50,0,0,0,15769,83,118,290,
2018,January,18,45,1359,19002,11754,12910,530,153.9,138.56,90,24480,11.26,0,3.7,56.84,117.34,0,43.06,0,0,0,0,0,7,292,0,75,0,0,0,15025,90,160,298,
2018,January,19,45,1360,20528,12698,10099,601,194.84,86.78,78,15720,25.14,0,0,59.8,117.26,0,41.82,0,0,0,0,0,0,265,0,75,0,0,0,15452,82,140,680,
2018,January,20,45,1361,18111,11203,13632,563,157.32,37.12,35,21600,36.78,0,0,117.08,110.68,0,35.12,0,0,0,0,0,6.32,288,0,75,0,0,0,14983,69,139,188,
2018,January,21,45,1362,18805,11632,9641,475,188.34,60.88,16,13360,26.04,0,0,81.28,112.56,0,35.74,20.25,0,0,0,0,6.96,283,0,75,0,0,0,15493,69,111,458.52,
2018,January,22,45,1363,19184,12262,14693,562,151.34,0,0,16540,29.16,0,0,99.72,118.2,0,29.64,0,0,0,0,0,7.62,278,0,50,0,0,0,14130,84,128,291,
2018,January,23,45,1364,18674,11936,9286,590,154,0,3,16900,44.6,0,0,120,115.34,0,35.1,6.3,0,0,0,0,6.68,280,0,75,0,0,0,14581,85,109,198.44,
2018,January,24,45,1365,20001,12372,13636,522,181.02,0,66,22860,18.5,0,0,73.24,110.66,0,72.14,11.25,0,0,0,0,4.6,289,0,50,0,0,0,15270,74,147,263,
2018,January,25,45,1366,18968,11733,9481,572,123.38,23.3,44,15100,29.7,0,0,63.18,116.92,0,56.84,20.25,0,0,0,0,6.16,,0,75,0,0,0,15547,82,141,1107,
2018,January,26,45,1367,19731,12205,12963,632,104.26,0,0,17860,19.34,0,0,119.4,109.78,0,48.36,9,0,0,0,0,5.54,184,0,50,0,0,0,15266,85,166,211.7,
2018,January,27,45,1368,24068,14888,9674,496,171.48,63.46,0,22820,30.76,0,0,102.48,115.58,0,41.26,20.25,0,0,0,0,0,200,0,75,0,0,0,16345,65,170,171,
2018,January,28,45,1369,19708,12597,16222,557,199.7,3.78,0,17200,18.62,0,0,104.88,114.46,0,42.44,0,0,0,0,0,6.08,395,0,75,0,0,0,14261,66,152,683,
2018,January,29,45,1370,15843,9800,13481,654,30.66,23.37,55,18560,24.88,0,0,108.62,109.94,0,34.32,0,0,0,0,0,5.7,391,0,75,0,0,0,12905,87,149,202,
2018,January,30,45,1371,19930,12328,7849,568,150.82,3.86,92,20440,30.9,0,0,101.3,113.7,0,27.8,20.25,0,0,0,0,4.84,393,0,50,0,0,0,15304,77,112,825.57,
2018,January,31,45,1372,18436,11404,9660,619,182.1,6.2,69,11040,19.98,0,0,93.3,108.74,0,49.44,0,0,0,0,0,0,371,0,75,0,0,0,14109,92,144,266,
2018,February,1,46,1373,21786,13476,14314,520,91.34,64.54,29,24880,38.44,0,0,97.48,54.1,0,27.2,11.7,0,0,0,0,0,365,0,75,0,0,0,15185,79,559,223,
2018,February,2,46,1374,19592,12119,10091,596,90.68,6.64,86,19480,27.56,0,0,103.38,139.32,0,51.12,20.25,0,0,0,0,0,355,0,50,0,0,0,14506,82,607,328.83,
2018,February,3,46,1375,20865,13337,14920,475,110.72,0,102,20140,44.48,0,0,99.22,110.42,0,57.8,9,0,0,0,0,0,356,0,75,0,0,0,14723,63,786,202,
2018,February,4,46,1376,23624,15100,14497,429,154.82,28.56,88,13580,40.62,0,0,77.3,113.38,7.72,49.62,0,0,0,0,0,0,369,0,50,0,0,0,15678,58,919,327,
2018,February,5,46,1377,22312,13802,12887,465,151.7,0,76,22360,24.54,0,5.78,52.38,89.4,2.6,45.5,4.5,0,0,0,0,0,352,0,50,0,0,0,15831,89,968,732,
2018,February,6,46,1378,20332,12577,10362,470,117.02,0,106,19460,33.64,0,0,58.86,146.82,15.48,49.58,10,0,0,0,0,0,270,0,50,0,0,0,14283,77,941,89,
2018,February,7,46,1379,20541,12706,14431,515,174.36,95.48,149,109820,24.78,0,0,81.02,115.66,21.62,42.2,9,0,0,0,0,0,242,0,50,0,0,0,14278,88,1083,244,
2018,February,8,46,1380,19097,11813,9811,452,147.36,0,129,43.8,27.1,0,0,75.5,118.54,0,35.42,8.1,0,0,0,0,0,205,0,50,0,0,0,14111,85,658,208.28,
2018,February,9,46,1381,17886,11064,14243,456,117.8,0,146,19740,45.78,0,0,79.4,137.709,0,64.08,0,0,0,0,0,0,0,0,75,0,0,0,13106,54,0,1001,
2018,February,10,46,1382,18426,11398,10060,452,147.02,22.86,153,21920,24.46,0,0,80.94,115.16,0,71,0,0,0,0,0,0,69,0,50,0,0,0,13752,57,0,125.88,
2018,February,11,46,1383,17663,10926,9823,404,204.88,3.82,59,26520,42.78,0,0,54.14,116.58,0,52.92,11.25,0,0,0,0,0,0,0,50,0,0,0,14176,74,0,319,
2018,February,12,46,1384,16435,10166,13725,507,145.52,6.58,144,26680,39.24,0,0,60.08,112.9,0,37.3,6.75,0,0,0,0,0,0,0,50,0,0,0,13599,77,0,185,
2018,February,13,46,1385,18489,11437,9220,384,180.74,0,178,17020,23.34,0,0,68.16,143.1,0,78.54,9,0,0,0,0,0,30,0,50,0,0,0,13049,73,1,740.8,
2018,February,14,46,1386,15096,9338,8843,361,30.32,0,169,10860,37.78,0,0,59.14,147.18,0,50,0,0,0,0,0,0,82,0,50,0,0,0,12474,60,0,145.6,
2018,February,15,46,1387,7724,4778,8382,222,0,0,42,0,0,0,0,15.4,58.46,0,0,0,0,0,0,0,0,63,0,50,0,0,0,9545,49,0,181,
2018,February,16,46,1388,10838,6704,4176,202,0,0,0,1688,0,0,0,21.06,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,9957,39,0,50,
2018,February,17,46,1389,7528,4657,4850,308,0,0,0,2032,0,0,0,39.6,4,0,0,0,0,0,0,0,0,18,0,50,0,0,0,9055,38,0,98,
2018,February,18,46,1390,9333,5773,8447,191,0,0,120,5780,0,0,0,37.26,59.56,0,0,10.35,0,0,0,0,0,167,0,50,0,0,0,9950,40,0,100,
2018,February,19,46,1391,9690,5994,4576,264,182.26,0,84,0,37.86,0,0,36.8,114.18,0,49.12,13.5,0,0,0,0,0,37,0,75,0,0,0,10428,39,0,112.35,
2018,February,20,46,1392,15159,9377,8695,332,119.62,0,114,7540,38.7,0,0,54.92,88.24,0,64.38,4.5,0,0,0,0,0,8,0,75,0,0,0,12895,52,0,184,
2018,February,21,46,1393,12340,7888,8631,330,119.3,0,74,14280,30.68,0,0,75.4,49.58,0,43.76,20.25,0,0,0,0,0,68,0,50,0,0,0,11547,63,0,492,
2018,February,22,46,1394,15882,10152,4614,533,151.16,0,83,10180,23.8,0,0,86.28,114.22,0,35.94,20.25,0,0,0,0,0,88,0,50,0,0,0,13266,75,0,419,
2018,February,23,46,1395,18439,11406,15295,460,149.12,24.66,136,21860,29.6,0,0,55.02,117.76,11.1,64,9,0,0,0,0,0,0,0,50,0,0,0,14386,87,0,148,
2018,February,24,46,1396,17772,10993,9031,432,119.24,0,94,11780,33.7,0,0,59.52,107.76,10.68,47.58,10.8,0,0,0,0,0,212,0,50,0,0,0,14319,72,0,632,
2018,February,25,46,1397,18322,11711,9605,401,149,28.6,80,13920,63.76,0,0,86.62,83.1,11.03,64.38,11.25,0,0,0,0,0,188,0,50,0,0,0,14988,66,0,410,
2018,February,26,46,1398,19173,11860,14230,526,174.72,0,54,21500,12.44,0,0,96.18,111.46,11.52,33.98,15.75,0,0,0,0,0,301,0,75,0,0,0,14891,70,0,209.75,
